text,is_emergency
Woke up with moderate chest tightness. Could be skipping meals but I'm not certain. Should I be worried?,0
Moderate abdominal pain today. I rested. Still not sure if this is normal. Any advice?,0
The numbness on my left side plus intense throbbing headache had me in a panic. Went straight to urgent care. Doctors said it was just stress. Back home and resting.,0
Experiencing minor arm pain that came on earlier today. I took ibuprofen. Has anyone else experienced this?,0
Dealing with mild tingling from not sleeping enough. I took ibuprofen and feeling better now.,0
Experiencing mild vomiting that came on earlier today. I lay down. Does this sound serious?,0
Both difficulty breathing and shortness of breath today — think it's seasonal allergies. Ibuprofen helped.,0
Dealing with a bit of feeling faint from not sleeping enough. I lay down and it went away after i rested.,0
Had mild trembling and abdominal pain for the past few hours. Is this something to see a doctor about?,0
Dealing with minor tingling from a panic attack. I rested and better after drinking water.,0
Woke up with bad vomiting. Could be anxiety but I'm not certain. Is this something to see a doctor about?,0
The cold sweats comes and goes when I'm stressed. Probably too much caffeine. Passed on its own after an hour.,0
Slight arm pain all afternoon. Think it's a panic attack. Passed on its own after an hour.,0
Woke up with some numbness. Probably a hard workout. It went away after I rested.,0
Concerning chest pressure and one side of my face feels strange came on suddenly. I was convinced it was serious. Doctors said it was just sitting too long. Back home and resting.,0
My husband says the shortness of breath has been there since yesterday. They drank some water. Should I call my doctor?,0
Some seeing spots today. I stepped outside for air. Still not sure if this is normal. Has anyone else experienced this?,0
Woke up with a bit of racing heart. Could be a cold but I'm not certain. Should I be worried?,0
The trouble breathing comes and goes when I'm stressed. Probably a stressful week. Feeling better now.,0
Both shaking and severe headache today — think it's seasonal allergies. Passed on its own after an hour.,0
My dad had severe weakness and difficulty forming words — we called 911. After all the tests they cleared me — just seasonal allergies.,0
My neighbor says the lightheadedness has been there since yesterday. They took antacids. Has anyone else experienced this?,0
I rested for the bad feeling faint but when jaw pain alongside the chest pain started I went to the ER. Urgent care said it was the heat outside. Relieved it wasn't more serious.,0
Concerning tingling and vision darkening at the edges came on suddenly. I was convinced it was serious. Doctors said it was just the heat outside. Back home and resting.,0
My neighbor collapsed — moderate trouble breathing and numbness on my left side. Rushed to the ER. Urgent care said it was dehydration. Relieved it wasn't more serious.,0
Slight arm pain today. I stepped outside for air. Still not sure if this is normal. Is this something to see a doctor about?,0
Had a bit of confusion today — pretty sure it's just skipping meals. Passed on its own after an hour.,0
The feeling faint started after eating too fast. I took ibuprofen and it passed.,0
The cold sweats has been on and off all day. Possibly the heat outside. Is this something to see a doctor about?,0
The vision darkening at the edges plus intense confusion had me in a panic. Went straight to urgent care. Turned out to be a stressful week. Feeling much better now.,0
Both throat tightness and blurred vision today — think it's anxiety. It went away after I rested.,0
Woke up with some seeing spots. Probably a cold. Feeling better now.,0
"Intense blurred vision and confusion, plus vision darkening at the edges. Called an ambulance. Paramedics checked me over and said it was anxiety. What a scare.",0
Had concerning racing heart and confusion for the past few hours. Any advice?,0
The confusion comes and goes when I'm stressed. Probably stress. Better after drinking water.,0
Having a bit of confusion that started a little while ago. I had a snack. Not sure what to do.,1
Terrible abdominal pain and pain radiating to my left arm came on suddenly. I was convinced it was serious. The ER ran tests and said it was a cold. Discharged after two hours.,0
Having minor arm pain that started a little while ago. I took deep breaths. Should I call my doctor?,1
A bit of feeling faint today. I stepped outside for air. Still not sure if this is normal. Is this something to see a doctor about?,0
Had mild confusion and disorientation for the past few hours. Not sure what to do.,0
The cold sweats comes and goes when I'm stressed. Probably low blood sugar. Feeling better now.,0
Had severe heart pounding with one side of my face feels strange so I went to the ER. The ER ran tests and said it was a hard workout. Discharged after two hours.,0
The chest pain has been on and off all day. Possibly seasonal allergies. Should I be worried?,0
My dad collapsed — severe feeling faint and vision darkening at the edges. Rushed to the ER. Turned out to be skipping meals. Feeling much better now.,0
Both dizziness and feeling faint today — think it's dehydration. Feeling better now.,0
My coworker had moderate sweating and one side of my face feels strange — we called 911. My doctor said it was acid reflux and nothing to worry about.,0
Intense confusion and vision darkening at the edges came on suddenly. I was convinced it was serious. After all the tests they cleared me — just the heat outside.,0
